x,y,z,rgb,pl_name,hostname,gaia_id,sy_snum,sy_pnum,sy_mnum,disc_year,pl_rade,pl_bmasse,pl_dens,pl_orbincl,sy_dist
385.9039768964123,-56.94064117742647,-41.19139471827584,"(88, 134, 163)",K2-293 b,K2-293,Gaia DR2 2632493590110613760,1,1,0,2019,2.45,6.57,2.45,88.8,392.251
366.2448728070585,-51.13557951968077,-49.366382627532055,"(141, 91, 0)",K2-294 b,K2-294,Gaia DR2 2438623297559630592,1,1,0,2019,1.66,3.39,4.07,85.5,373.078
217.74784990001928,77.57995410092501,27.632049989406116,"(71, 108, 132)",K2-295 b,K2-295,Gaia DR2 2564784633279953536,1,1,0,2018,10.054,106.47305,0.612,89.3,232.801
-43.66485661939155,5.876273833806348,-1.119190568268208,"(75, 114, 138)",K2-3 b,K2-3,Gaia DR2 3796690380302214272,1,3,0,2015,2.078,5.11,3.11,89.4,44.0727
-43.66485661939155,5.876273833806348,-1.119190568268208,"(96, 119, 127)",K2-3 c,K2-3,Gaia DR2 3796690380302214272,1,3,0,2015,1.582,2.68,3.7,89.84,44.0727
-43.66485661939155,5.876273833806348,-1.119190568268208,"(104, 128, 128)",K2-3 d,K2-3,Gaia DR2 3796690380302214272,1,3,0,2015,1.458,2.2,17.5,89.82,44.0727
188.25396301576427,243.94200983772657,126.37133776766689,"(134, 87, 0)",K2-30 b,K2-30,Gaia DR2 61607255708760960,1,1,0,2016,11.646,184.02357,0.64,86.92,333.042
254.86254675498262,1234.9301834429248,371.45880684564213,"(134, 87, 0)",K2-308 b,K2-308,Gaia DR2 3393982701757444352,1,1,0,2019,9.916,70.6,0.398,88.44,1314.53
-42.11349045869096,-92.15611585051334,-44.157920713417965,"(58, 58, 58)",K2-31 b,K2-31,Gaia DR2 6050191241556876672,2,1,0,2016,11.882,563.83042,1.85,79.9,110.527
-81.9288172093678,67.92425866603284,27.26139386282112,"(49, 49, 49)",K2-312 c,HD 80653,Gaia DR2 606477252238780160,1,2,0,2023,12.8,1719.45168,4.51,,109.86
-35.78123619971202,-39.76852148110385,-19.585433903475284,"(114, 141, 141)",K2-315 b,K2-315,Gaia DR2 6255978483510095488,1,1,0,2020,0.95,0.809,5.18,88.74,56.9686
-61.2902555074329,-83.20725772379747,-44.42023230375027,"(90, 136, 141)",K2-316 b,K2-316,Gaia DR2 6239410080231903488,1,2,0,2020,1.33,2.33,5.44,87.02,112.486
-61.2902555074329,-83.20725772379747,-44.42023230375027,"(96, 119, 127)",K2-316 c,K2-316,Gaia DR2 6239410080231903488,1,2,0,2020,1.83,4.01,3.6,89.31,112.486
-108.78269314238631,-123.47166972963403,-63.24230489052082,"(113, 141, 150)",K2-317 b,K2-317,Gaia DR2 6255655673768103168,1,1,0,2020,2.93,8.91,1.95,89.22,176.291
-85.92685827233096,-111.76435764427238,-44.605575254780945,"(96, 119, 127)",K2-318 b,K2-318,Gaia DR2 6258364939144564992,1,1,0,2020,1.66,3.39,4.07,89.38,147.866
-203.2615229245501,47.67079535727075,11.087452791232154,"(88, 134, 163)",K2-319 b,K2-319,Gaia DR2 3811688440459523200,1,1,0,2020,2.79,8.2,2.07,89.45,209.071
-44.867262918892806,-141.66261256679564,-52.74700032150543,"(71, 108, 132)",K2-32 b,K2-32,Gaia DR2 4130539180358512768,2,4,0,2016,5.299,15.0,0.55,89.0,157.682
-44.867262918892806,-141.66261256679564,-52.74700032150543,"(102, 155, 188)",K2-32 c,K2-32,Gaia DR2 4130539180358512768,2,4,0,2016,3.134,8.1,1.43,89.4,157.682
-44.867262918892806,-141.66261256679564,-52.74700032150543,"(102, 155, 188)",K2-32 d,K2-32,Gaia DR2 4130539180358512768,2,4,0,2016,3.484,6.7,0.87,89.4,157.682
-44.867262918892806,-141.66261256679564,-52.74700032150543,"(128, 99, 0)",K2-32 e,K2-32,Gaia DR2 4130539180358512768,2,4,0,2019,1.212,2.1,6.3,89.0,157.682
-103.68109167472521,31.2006930909998,10.056618705035241,"(88, 134, 163)",K2-320 b,K2-320,Gaia DR2 3864142669886768896,1,1,0,2020,2.62,7.37,2.25,87.84,108.74
-71.1255899809647,31.065877406631962,3.4075440211106933,"(75, 114, 138)",K2-321 b,K2-321,Gaia DR2 3856449627544923392,1,1,0,2020,1.95,4.46,3.31,88.94,77.6888
-112.89272264041179,48.7999544309801,10.249870602564762,"(75, 114, 138)",K2-322 b,K2-322,Gaia DR2 3860369901894562304,1,1,0,2020,1.92,4.35,3.38,88.15,123.415
-110.10199547973055,41.33859746375537,12.95453878418638,"(96, 119, 127)",K2-323 b,K2-323,Gaia DR2 3859431674878660864,1,1,0,2020,2.1,5.06,3.0,89.88,118.318
-125.46942673521166,51.657857496838915,16.332715713366124,"(88, 134, 163)",K2-324 b,K2-324,Gaia DR2 3862378262961788288,1,1,0,2020,2.43,6.48,2.48,88.33,136.667
110.01189870574439,-11.723963162604461,-14.932309765034121,"(113, 141, 150)",K2-325 b,K2-325,Gaia DR2 2439222638771000448,1,1,0,2020,2.2,5.48,2.83,89.37,111.638
279.21220987401165,-41.16941610498186,6.5899847378961995,"(166, 108, 0)",K2-326 b,K2-326,Gaia DR2 2645727449501559680,1,1,0,2020,2.28,5.82,2.7,85.63,282.308
229.5156131075393,-35.796005304862,-20.993511213816134,"(71, 108, 132)",K2-329 b,K2-329,Gaia DR2 2632880927441296640,1,1,0,2020,8.676,82.6358,0.694,89.22,233.237
-60.56074366377375,-116.64093924285201,-46.07454224879497,"(52, 80, 97)",K2-33 b,K2-33,Gaia DR2 6245758900889486720,1,1,0,2016,5.04,1175.971,,89.1,139.268
-94.14884937765818,125.40896032678214,32.382131733698756,"(88, 134, 163)",K2-330 b,K2-330,Gaia DR2 601159910928534144,1,1,0,2016,2.77,8.1,2.09,88.634,160.125
-139.711296661327,151.20423787472683,48.1734048405726,"(75, 114, 138)",K2-331 b,K2-331,Gaia DR2 608206676654888064,1,2,0,2021,1.79,3.86,3.7,,211.43
-139.711296661327,151.20423787472683,48.1734048405726,"(88, 134, 163)",K2-331 c,K2-331,Gaia DR2 608206676654888064,1,2,0,2018,2.72,7.85,2.14,,211.43
-85.72785033824292,83.12462942700263,30.327618815319383,"(113, 141, 150)",K2-332 b,K2-332,Gaia DR2 607158571490718208,1,1,0,2016,2.2,5.48,2.83,,123.202
-241.9364737603504,227.27870799084883,90.22334320129,"(71, 108, 132)",K2-333 b,K2-333,Gaia DR2 607345660265955456,1,1,0,2018,6.18,31.6,0.736,89.35,343.99
-258.790854020494,245.67413717383437,104.5172499075411,"(134, 87, 0)",K2-334 b,K2-334,Gaia DR2 610858393758591104,1,1,0,2018,5.65,27.2,0.829,88.58,371.823
-339.4768427319882,413.43785446852775,158.68459846557724,"(88, 134, 163)",K2-335 b,K2-335,Gaia DR2 658060049982487040,1,1,0,2016,2.21,5.52,2.81,88.507,557.993
-158.66857472708043,165.23737406854843,69.13840557900856,"(81, 124, 128)",K2-336 b,K2-336,Gaia DR2 611580390645372672,1,1,0,2016,1.22,1.98,5.99,89.03,239.289
-247.04639558105424,318.93675450194,122.57382083535815,"(88, 134, 163)",K2-337 b,K2-337,Gaia DR2 658978451430055936,1,1,0,2016,2.62,7.37,2.25,88.138,421.636
-84.70218882568466,123.88556446837681,45.95130602594133,"(90, 136, 141)",K2-338 b,K2-338,Gaia DR2 656201703533465088,1,1,0,2016,1.03,1.08,5.43,,156.951
-219.7926763812394,261.173668627443,115.49382591660193,"(75, 114, 138)",K2-339 b,K2-339,Gaia DR2 659493675706526848,1,1,0,2019,1.92,4.35,3.38,,360.36
-196.81012472558012,255.75957145593935,131.93502086321087,"(134, 36, 0)",K2-34 b,K2-34,Gaia DR2 665757593450097920,1,1,0,2016,13.75,539.67534,0.94,82.23,348.646
-428.8888551654122,550.1918711323763,241.22190893605958,"(88, 134, 163)",K2-340 b,K2-340,Gaia DR2 662705555330268928,1,1,0,2016,3.36,11.2,1.62,,738.136
-257.298694678446,301.2879304296629,143.55370827038382,"(88, 134, 163)",K2-341 b,K2-341,Gaia DR2 661398407803108736,1,1,0,2018,3.21,10.4,1.73,89.325,421.408
-132.7495625460373,141.75063843533096,75.47813985527068,"(75, 114, 138)",K2-342 b,K2-342,Gaia DR2 685749360542215296,1,1,0,2018,2.03,4.78,3.14,,208.357
-107.78851056676211,110.83294111224275,60.90839609782175,"(75, 114, 138)",K2-343 b,K2-343,Gaia DR2 685818492336147072,1,2,0,2019,1.65,3.36,4.11,,166.169
-107.78851056676211,110.83294111224275,60.90839609782175,"(96, 119, 127)",K2-343 c,K2-343,Gaia DR2 685818492336147072,1,2,0,2018,2.02,4.74,3.16,,166.169
-50.55629169741086,48.20893876636519,27.755237120895888,"(75, 114, 138)",K2-344 b,K2-344,Gaia DR2 685235991691684352,1,1,0,2018,1.59,3.15,4.31,,75.1691
-102.28458847209298,110.81529816992683,60.28425264200251,"(113, 141, 150)",K2-345 b,K2-345,Gaia DR2 685979983106267136,1,1,0,2016,2.11,5.1,2.98,,162.408
-57.24797304642116,78.83417216566973,40.68143656546286,"(113, 141, 150)",K2-346 b,K2-346,Gaia DR2 677884760027950080,1,1,0,2016,2.26,5.73,2.73,89.517,105.58
-174.4810994683483,236.89679735348903,126.69414441076711,"(88, 134, 163)",K2-347 b,K2-347,Gaia DR2 678119333962115072,1,1,0,2016,2.41,6.39,2.51,,320.336
-120.28462277506051,138.9664477325198,83.46125247362534,"(88, 134, 163)",K2-348 b,K2-348,Gaia DR2 690310993768911104,1,2,0,2018,3.26,10.7,1.7,,201.856
-120.28462277506051,138.9664477325198,83.46125247362534,"(88, 134, 163)",K2-348 c,K2-348,Gaia DR2 690310993768911104,1,2,0,2018,2.67,7.61,2.2,,201.856
-415.04995966375884,-143.7211326355494,-113.14057851216353,"(90, 136, 141)",K2-349 b,K2-349,Gaia DR2 3608708904525885440,1,1,0,2016,1.38,2.48,5.19,,453.567
-248.7743633058014,43.4041949487589,5.668442347177035,"(90, 136, 141)",K2-35 b,K2-35,Gaia DR2 3810609819552494976,1,2,0,2016,1.32,2.3,5.5,88.98,252.596
-248.7743633058014,43.4041949487589,5.668442347177035,"(75, 114, 138)",K2-35 c,K2-35,Gaia DR2 3810609819552494976,1,2,0,2016,1.93,4.38,3.35,88.58,252.596
-433.64308200391264,-193.3924537830645,-118.46550415168595,"(141, 91, 0)",K2-350 b,K2-350,Gaia DR2 3606709167752821632,1,2,0,2021,1.54,2.99,4.5,,489.368
-433.64308200391264,-193.3924537830645,-118.46550415168595,"(88, 134, 163)",K2-350 c,K2-350,Gaia DR2 3606709167752821632,1,2,0,2016,2.74,7.95,2.12,,489.368
-607.7829060250912,-305.04844823480465,-142.12921631118988,"(88, 134, 163)",K2-351 b,K2-351,Gaia DR2 3613442989278322432,1,1,0,2016,2.54,6.99,2.34,,694.734
-128.74637981569072,106.33750041981463,55.77329369707178,"(141, 109, 0)",K2-352 b,K2-352,Gaia DR2 632634358985725184,1,3,0,2021,1.37,2.45,5.24,,176.051
-128.74637981569072,106.33750041981463,55.77329369707178,"(75, 114, 138)",K2-352 c,K2-352,Gaia DR2 632634358985725184,1,3,0,2018,1.92,4.35,3.38,,176.051
-128.74637981569072,106.33750041981463,55.77329369707178,"(88, 134, 163)",K2-352 d,K2-352,Gaia DR2 632634358985725184,1,3,0,2018,2.23,5.6,2.77,,176.051
-249.43189054243072,-98.84196783752405,-10.691239377860441,"(71, 108, 132)",K2-353 b,K2-353,Gaia DR2 3638010855046147200,1,1,0,2021,5.55,26.3,0.845,,268.515
-56.978605503466554,70.03740178867044,16.159398181017593,"(75, 114, 138)",K2-354 b,K2-354,Gaia DR2 601314254872894080,1,1,0,2016,1.56,3.05,4.41,,91.722
-276.646186087773,400.3839786237216,116.8623309434162,"(166, 108, 0)",K2-355 b,K2-355,Gaia DR2 650463970824290816,1,1,0,2021,2.25,5.69,2.74,,500.497
-214.22572019490454,271.0436162782349,83.97255790906588,"(88, 134, 163)",K2-356 b,K2-356,Gaia DR2 651370037123678080,1,1,0,2021,2.29,5.86,2.68,,355.54
-332.03222406012173,369.5539776428656,145.54823861189607,"(102, 155, 188)",K2-357 b,K2-357,Gaia DR2 610181468257262464,1,1,0,2021,3.72,13.4,1.43,,517.687
-314.4705676557427,327.8340271279044,155.97412280367342,"(88, 134, 163)",K2-358 b,K2-358,Gaia DR2 660400738439361280,1,1,0,2021,2.68,7.65,2.18,,480.307
-107.64782191437025,20.050451753804147,7.400596094937146,"(128, 99, 0)",K2-36 b,K2-36,Gaia DR2 3811989156889528320,1,2,0,2016,1.43,4.3,8.0,84.45,109.749
-107.64782191437025,20.050451753804147,7.400596094937146,"(102, 155, 188)",K2-36 c,K2-36,Gaia DR2 3811989156889528320,1,2,0,2016,3.2,7.9,1.3,86.917,109.749
-90.47649376752625,-149.5104741846891,-67.17662888686957,"(84, 84, 84)",K2-365 b,K2-365,Gaia DR2 6246622017519183616,1,1,0,2022,2.906,8.78,1.97,89.004,187.222
-77.78998509067613,-157.25848203187056,-61.601743949536264,"(84, 84, 84)",K2-366 b,K2-366,Gaia DR2 6245607576304205952,1,1,0,2022,2.359,6.16,2.58,,185.947
159.54224483165166,-64.91691820697525,-40.60390461010129,"(84, 84, 84)",K2-367 b,K2-367,Gaia DR2 2601048588348190976,1,1,0,2022,2.413,6.41,2.51,,176.965
180.01559749029977,-93.16871718238578,-40.010504405705724,"(85, 85, 85)",K2-368 b,K2-368,Gaia DR2 2613924969021549440,1,3,0,2022,1.332,2.34,5.44,,206.608
180.01559749029977,-93.16871718238578,-40.010504405705724,"(85, 85, 85)",K2-368 c,K2-368,Gaia DR2 2613924969021549440,1,3,0,2022,1.361,2.42,5.27,,206.608
180.01559749029977,-93.16871718238578,-40.010504405705724,"(71, 71, 71)",K2-368 d,K2-368,Gaia DR2 2613924969021549440,1,3,0,2022,1.948,4.45,3.31,,206.608
157.36805159732623,-91.8617607321007,-35.00736710550443,"(77, 77, 77)",K2-369 b,K2-369,Gaia DR2 2616766622463761024,1,1,0,2022,1.313,2.28,5.53,88.337,185.55
-73.01831174916903,-146.1387441218053,-75.44055185908097,"(75, 114, 138)",K2-37 b,K2-37,Gaia DR2 6049595065740634624,1,3,0,2016,1.61,3.22,4.24,87.28,179.943
-73.01831174916903,-146.1387441218053,-75.44055185908097,"(88, 134, 163)",K2-37 c,K2-37,Gaia DR2 6049595065740634624,1,3,0,2016,2.75,8.0,2.11,87.37,179.943
-73.01831174916903,-146.1387441218053,-75.44055185908097,"(88, 134, 163)",K2-37 d,K2-37,Gaia DR2 6049595065740634624,1,3,0,2016,2.73,7.9,2.13,88.34,179.943
51.20904026430472,125.61256410172045,48.92172052371,"(166, 108, 0)",K2-370 b,K2-370,Gaia DR2 144150720342734208,1,1,0,2022,3.207,10.4,1.73,,144.202
-267.4252660671224,341.4637882120713,89.27239986575118,"(52, 80, 97)",K2-371 b,K2-371,Gaia DR2 602466302541172736,1,1,0,2022,13.024,,,,442.813
-295.32213832730906,342.1476092251236,104.42462600037344,"(84, 84, 84)",K2-372 b,K2-372,Gaia DR2 602348482997667840,1,1,0,2022,2.945,8.98,1.93,,463.88
-121.9240177646228,186.7733569376145,54.32545001549827,"(71, 71, 71)",K2-373 b,K2-373,Gaia DR2 650623262571412480,1,1,0,2022,2.061,4.9,3.08,,229.567
-253.7911728150074,233.54059912865046,101.21869333682405,"(71, 71, 71)",K2-374 b,K2-374,Gaia DR2 607937055787752576,1,2,0,2022,1.593,3.16,4.3,,359.439
-253.7911728150074,233.54059912865046,101.21869333682405,"(84, 84, 84)",K2-374 c,K2-374,Gaia DR2 607937055787752576,1,2,0,2022,2.213,5.53,2.8,,359.439
-423.8503880635998,496.24200279181554,242.17748285813775,"(84, 84, 84)",K2-375 b,K2-375,Gaia DR2 661453074146753152,1,1,0,2022,2.243,5.66,2.76,87.972,696.1
-99.33445855387534,107.574868725623,68.39667435243767,"(71, 71, 71)",K2-376 b,K2-376,Gaia DR2 690025807939789184,1,1,0,2022,1.736,3.66,3.84,,161.61
-175.78048937345454,-74.24494664092087,-40.890581493977855,"(71, 71, 71)",K2-377 b,K2-377,Gaia DR2 3610557458450018944,1,1,0,2022,1.693,3.51,3.97,,195.149
-611.0174873657379,-286.99768307551653,-132.65296367418833,"(84, 84, 84)",K2-378 b,K2-378,Gaia DR2 3616517223789495424,1,1,0,2022,2.88,8.65,1.99,,687.973
36.548942380362035,-157.91140418596666,-83.23192949759874,"(84, 84, 84)",K2-379 b,K2-379,Gaia DR2 4072055435329128576,1,1,0,2022,2.181,5.4,2.86,,182.207
-88.4719103117549,-153.44378737733427,-75.8759599681495,"(128, 83, 0)",K2-38 b,K2-38,Gaia DR2 6237129658760381056,1,2,0,2016,1.655,7.7,9.3,88.36,192.69
-88.4719103117549,-153.44378737733427,-75.8759599681495,"(88, 134, 163)",K2-38 c,K2-38,Gaia DR2 6237129658760381056,1,2,0,2016,2.49,7.4,2.63,87.68,192.69
51.81895332045979,-216.93136660583252,-111.38924574795317,"(84, 84, 84)",K2-380 b,K2-380,Gaia DR2 4073600356552513280,1,1,0,2022,2.729,7.89,2.13,,249.303
42.091885409883446,-129.33991713031568,-52.23256092098405,"(77, 77, 77)",K2-381 b,K2-381,Gaia DR2 4081376064109034496,1,3,0,2022,1.075,1.26,5.57,88.863,145.701
42.091885409883446,-129.33991713031568,-52.23256092098405,"(71, 71, 71)",K2-381 c,K2-381,Gaia DR2 4081376064109034496,1,3,0,2022,2.0,4.66,3.2,88.798,145.701
42.091885409883446,-129.33991713031568,-52.23256092098405,"(71, 71, 71)",K2-381 d,K2-381,Gaia DR2 4081376064109034496,1,3,0,2022,1.689,3.5,3.99,89.478,145.701
78.47401928217361,-250.21917617346216,-93.51702474295759,"(71, 71, 71)",K2-382 b,K2-382,Gaia DR2 4083952670840373504,1,1,0,2022,2.072,4.95,3.06,88.298,278.412
40.2374907696694,-189.16021551662863,-64.25656500516808,"(71, 71, 71)",K2-383 b,K2-383,Gaia DR2 4098446119569242752,1,1,0,2022,1.564,3.07,4.41,85.255,203.788
77.41903443493885,28.945544921480906,1.0833893345805874,"(77, 77, 77)",K2-384 b,K2-384,Gaia DR2 2535107508776249856,1,5,0,2022,1.076,1.26,5.56,,82.6603
77.41903443493885,28.945544921480906,1.0833893345805874,"(77, 77, 77)",K2-384 c,K2-384,Gaia DR2 2535107508776249856,1,5,0,2022,1.191,1.82,5.92,,82.6603
77.41903443493885,28.945544921480906,1.0833893345805874,"(85, 85, 85)",K2-384 d,K2-384,Gaia DR2 2535107508776249856,1,5,0,2022,1.392,2.52,5.13,,82.6603
77.41903443493885,28.945544921480906,1.0833893345805874,"(85, 85, 85)",K2-384 e,K2-384,Gaia DR2 2535107508776249856,1,5,0,2022,1.345,2.37,5.35,,82.6603
77.41903443493885,28.945544921480906,1.0833893345805874,"(84, 84, 84)",K2-384 f,K2-384,Gaia DR2 2535107508776249856,1,5,0,2022,2.222,5.57,2.79,,82.6603
408.5075272507549,91.4176240370789,43.04705513608406,"(71, 71, 71)",K2-385 b,K2-385,Gaia DR2 2552976943549668352,1,1,0,2022,1.539,2.98,4.49,,420.819
404.05366118892886,133.62794412748337,52.35253244194103,"(84, 84, 84)",K2-386 b,K2-386,Gaia DR2 2576755978444329216,1,1,0,2022,2.32,5.99,2.64,,428.785
246.205235628197,86.90463184758401,52.49613354047975,"(67, 67, 67)",K2-387 b,K2-387,Gaia DR2 2580505553613124992,1,1,0,2022,7.322,42.2,0.591,,266.318
282.78073976302596,-36.155150218204625,-55.81400681526829,"(102, 155, 188)",K2-388 b,K2-388,Gaia DR2 2433621314222365312,1,1,0,2022,3.66,13.0,1.46,,290.495
254.7492366181042,-19.465857885118893,-43.73435815568263,"(84, 84, 84)",K2-389 b,K2-389,Gaia DR2 2435647095676990592,1,2,0,2022,2.184,5.41,2.85,,259.208
254.7492366181042,-19.465857885118893,-43.73435815568263,"(71, 71, 71)",K2-389 c,K2-389,Gaia DR2 2435647095676990592,1,2,0,2022,2.04,4.82,3.12,,259.208
282.278742327081,-111.94327416551648,-48.220492524915514,"(134, 36, 0)",K2-39 b,K2-39,Gaia DR2 2609222216055014144,1,1,0,2016,6.277,28.6047,0.5,80.39,307.47
448.48488053085146,-33.702965523967414,-75.97829251910179,"(192, 124, 0)",K2-390 b,K2-390,Gaia DR2 2435650050614494336,1,1,0,2022,4.662,19.6,1.06,,456.122
502.2666527897688,-33.13146045090785,-68.07025358959498,"(85, 85, 85)",K2-391 b,K2-391,Gaia DR2 2439325924144650368,1,1,0,2022,1.371,2.45,5.22,,507.94
401.76481630666444,-37.62490841436144,-52.97347326618378,"(71, 71, 71)",K2-392 b,K2-392,Gaia DR2 2439238852271933568,1,1,0,2022,1.85,4.08,3.54,,406.985
260.5901427398305,-52.94230545036196,-0.3810465002338998,"(84, 84, 84)",K2-393 b,K2-393,Gaia DR2 2651117427299894656,1,1,0,2022,2.352,6.13,2.59,,265.914
30.42295913942717,88.90883513294717,27.868297822851698,"(75, 114, 138)",K2-394 b,K2-394,Gaia DR2 3406132644545570432,1,1,0,2022,1.692,3.51,3.98,,98.0152
91.94048812252471,258.82580597703264,82.27102365433015,"(84, 84, 84)",K2-395 b,K2-395,Gaia DR2 3310124801036651008,1,2,0,2022,2.597,7.26,2.28,,286.727
91.94048812252471,258.82580597703264,82.27102365433015,"(84, 84, 84)",K2-395 c,K2-395,Gaia DR2 3310124801036651008,1,2,0,2022,3.395,11.4,1.6,,286.727
69.29122286877636,253.16210859426621,81.59590493066723,"(71, 71, 71)",K2-396 b,K2-396,Gaia DR2 3405720400701167104,1,2,0,2022,1.579,3.12,4.35,,274.864
69.29122286877636,253.16210859426621,81.59590493066723,"(84, 84, 84)",K2-396 c,K2-396,Gaia DR2 3405720400701167104,1,2,0,2022,3.124,9.93,1.79,,274.864
32.41609682291341,182.93811976654274,72.28318143973449,"(84, 84, 84)",K2-397 b,K2-397,Gaia DR2 3414370975935397888,1,1,0,2022,2.417,6.42,2.5,,199.354
-576.0806384489744,190.13042905812313,20.51355684409788,"(84, 84, 84)",K2-398 b,K2-398,Gaia DR2 3809028584392561408,1,2,0,2022,2.274,5.79,2.71,,606.992
-576.0806384489744,190.13042905812313,20.51355684409788,"(67, 67, 67)",K2-398 c,K2-398,Gaia DR2 3809028584392561408,1,2,0,2022,5.098,22.8,0.946,,606.992
-230.31769068875283,21.18130581953857,-15.79035223100319,"(75, 114, 138)",K2-4 b,K2-4,Gaia DR2 3792100950048409344,1,1,0,2015,2.1,5.06,3.0,89.54,231.828
-56.19162606520909,26.78875268372421,4.022212569963591,"(77, 77, 77)",K2-400 b,K2-400,Gaia DR2 3859918999047978240,1,1,0,2022,1.163,1.67,5.83,,62.3804
-181.4689289251109,84.66815410530764,13.844133926429542,"(84, 84, 84)",K2-401 b,K2-401,Gaia DR2 3860043690538404992,1,1,0,2022,2.262,5.74,2.73,,200.727
-492.7768955576293,165.34084966099965,58.4796346001236,"(84, 84, 84)",K2-402 b,K2-402,Gaia DR2 3865287467650348928,1,1,0,2022,2.678,7.65,2.19,,523.055
-233.89557589013157,66.23257577024614,41.438777574420605,"(71, 108, 132)",K2-403 b,K2-403,Gaia DR2 3867810120985878272,1,1,0,2022,5.333,24.6,0.891,,246.599
-111.94612590141631,40.027523320948404,25.684998977130206,"(84, 84, 84)",K2-404 b,K2-404,Gaia DR2 3884361314332210304,1,1,0,2022,2.53,6.94,2.35,,121.63
-185.41809501867297,51.853408806518026,42.80893353951346,"(102, 155, 188)",K2-405 b,K2-405,Gaia DR2 3871908447498807296,1,1,0,2022,4.569,18.9,1.09,,197.234
-48.66438071169525,-59.85423327004273,-36.58082160931455,"(96, 96, 96)",K2-406 b,K2-406,Gaia DR2 6214868495365748096,1,1,0,2022,4.602,19.2,1.08,,85.3751
-122.21092580587992,-159.58682680758866,-85.3499367261301,"(77, 77, 77)",K2-407 b,K2-407,Gaia DR2 6239581123010344960,1,2,0,2022,1.283,2.19,5.7,,218.376
-122.21092580587992,-159.58682680758866,-85.3499367261301,"(85, 85, 85)",K2-407 c,K2-407,Gaia DR2 6239581123010344960,1,2,0,2022,1.36,2.42,5.29,,218.376
-103.63847758130129,-114.76683037435589,-49.303937433575605,"(71, 71, 71)",K2-408 b,K2-408,Gaia DR2 6257641627989839744,1,1,0,2022,1.677,3.45,4.02,,162.306
-274.3004998815697,-309.5513072337375,-121.34639226448088,"(84, 84, 84)",K2-409 b,K2-409,Gaia DR2 6307338080392893696,1,1,0,2022,2.482,6.72,2.42,,431.031
149.05249298171853,238.56749204955483,99.01251453286265,"(85, 85, 85)",K2-411 b,K2-411,Gaia DR2 50884474718017408,1,1,0,2022,0.99,0.937,5.31,90.001,298.219
144.44408386523628,590.8359871240336,240.57416773315737,"(84, 84, 84)",K2-412 b,K2-412,Gaia DR2 3409152693750235008,1,1,0,2022,2.116,5.13,2.98,89.998,654.085
280.7858483586677,-32.400793176985026,-37.773829657654446,"(85, 85, 85)",K2-413 b,K2-413,Gaia DR2 2439890557725244800,1,2,0,2022,0.76,0.363,4.55,89.952,285.162
280.7858483586677,-32.400793176985026,-37.773829657654446,"(77, 77, 77)",K2-413 c,K2-413,Gaia DR2 2439890557725244800,1,2,0,2022,1.233,2.05,6.01,89.999,285.162
256.4392656628804,-37.70215773910204,-20.884722265295242,"(77, 77, 77)",K2-414 b,K2-414,Gaia DR2 2634046753364013440,1,2,0,2022,1.219,1.98,6.01,90.005,260.036
256.4392656628804,-37.70215773910204,-20.884722265295242,"(71, 71, 71)",K2-414 c,K2-414,Gaia DR2 2634046753364013440,1,2,0,2022,1.929,4.38,3.35,89.997,260.036
-15.66718486171929,14.507188196886132,4.484937052940842,"(114, 141, 141)",K2-415 b,K2-415,Gaia DR2 604215144503584640,1,1,0,2023,1.015,7.5,,89.32,21.8182
117.70159090380189,-22.407684827207873,-10.907239815763777,"(96, 119, 127)",K2-416 b,K2-416,Gaia DR2 2632278807386060288,1,1,0,2023,2.66,1652.70772,,89.25,120.311
91.2358943318938,-15.854686249235957,-16.389432789385825,"(75, 114, 138)",K2-417 b,K2-417,Gaia DR2 2437684039751295744,1,1,0,2023,3.31,699.2225,,89.0,94.0424
-184.97620667087256,184.85038277985961,61.69090838036053,"(91, 114, 121)",K2-419 A b,K2-419 A,Gaia DR2 605593554127479936,2,1,0,2024,10.55,196.0,0.916,89.54,268.685
-394.6278227252662,22.990747533728804,-35.78039446339639,"(84, 84, 84)",K2-42 b,K2-42,Gaia DR2 3599651986730350464,1,1,0,2016,2.15,5.27,2.91,,396.913
-178.821757757523,34.38053033021166,-12.65501413366094,"(102, 155, 188)",K2-43 b,K2-43,Gaia DR2 3789847707126025600,1,2,0,2016,4.51,18.5,1.11,89.6,182.536
-178.821757757523,34.38053033021166,-12.65501413366094,"(166, 108, 0)",K2-43 c,K2-43,Gaia DR2 3789847707126025600,1,2,0,2019,2.42,6.44,2.5,89.26,182.536
-473.6428755013711,49.68441226729247,-20.96749564078552,"(166, 108, 0)",K2-44 b,K2-44,Gaia DR2 3793339378098543616,1,1,0,2016,2.433,6.5,2.48,87.993,476.703
-486.9971671324277,89.09295275005547,-15.334127437407972,"(134, 87, 0)",K2-45 b,K2-45,Gaia DR2 3790858845506203264,1,1,0,2016,6.71,36.4,0.662,87.75,495.317
-446.93338466992316,44.875822595069344,-7.112832270083517,"(75, 114, 138)",K2-46 b,K2-46,Gaia DR2 3794162976731206272,1,1,0,2016,2.05,4.86,3.1,88.649,449.237
-342.553424684223,69.17934072788586,16.973043762549228,"(71, 71, 71)",K2-47 b,K2-47,Gaia DR2 3811760011794444928,1,1,0,2016,1.89,4.23,3.44,,349.881
